Language_ID	Language_Name	Language_Macroarea	Language_Family_Name	Parameters_Coded	Mean_Similarity
tema1239	Temascaltepec Nahuatl	North America	Uto-Aztecan	75	70.9025628140704
temb1272	Motembo-Kunda	Africa	Atlantic-Congo	105	63.3865886287625
temi1246	Temiar	Eurasia	Austroasiatic	167	68.2775334448161
temo1245	Temoaya Otomi	North America	Otomanguean	146	63.9483277591973
temp1235	Tempasuk Dusun	Papunesia	Austronesian	127	67.5615635451505
tene1248	Tengou-Togo Dogon	Africa	Dogon	163	66.9256939799331
teng1272	Tengger	Papunesia	Austronesian	121	64.8670066889632
tenn1246	Tennet	Africa	Surmic	158	65.7751714046823
teop1238	Teop	Papunesia	Austronesian	149	64.0678762541806
tepe1278	Tepecano	North America	Uto-Aztecan	121	67.4977048494983
tera1251	Tera	Africa	Afro-Asiatic	152	68.7185660535117
tere1278	Terei	Papunesia	South Bougainville	60	56.5727466555184
teri1250	Teribe	North America	Chibchan	165	66.5558821070234
term1237	Termanu	Papunesia	Austronesian	172	67.6035702341137
tern1247	Ternate	Papunesia	North Halmahera	190	68.0104933110368
tete1251	Tetelcingo Nahuatl	North America	Uto-Aztecan	173	65.6604682274247
tetu1245	Tetum	Papunesia	Austronesian	87	65.1389214046823
tetu1246	Tetun Dili	Papunesia	Austronesian	183	67.6619857859532
teun1241	Te'un	Papunesia	Austronesian	53	61.470004180602
tezo1238	Tezoatlán Mixtec	North America	Otomanguean	162	63.1236747491639
thad1238	Thado Chin	Eurasia	Sino-Tibetan	184	64.8166555183947
thai1261	Thai	Eurasia	Tai-Kadai	101	63.9966596989967
thak1245	Thakali	Eurasia	Sino-Tibetan	193	67.1715719063545
than1259	Thangmi	Eurasia	Sino-Tibetan	177	65.9043143812709
thao1240	Thao	Papunesia	Austronesian	170	67.356245819398
thar1283	Tharaka	Africa	Atlantic-Congo	101	65.9817349498328
thay1249	Thayore	Australia	Pama-Nyungan	99	61.4011413043478
thul1246	Thulung	Eurasia	Sino-Tibetan	175	65.1238754180602
thur1254	Thurawal	Australia	Pama-Nyungan	86	66.5870777591973
tibe1272	Tibetan	Eurasia	Sino-Tibetan	194	63.9933612040134
tibe1274	Tibea	Africa	Atlantic-Congo	95	70.007495819398
ticu1245	Ticuna	South America	Ticuna-Yuri	154	64.1625627090301
tido1248	Tidore	Papunesia	North Halmahera	96	64.5499581939799
tief1242	Tiefo-Daramandugu	Africa	Atlantic-Congo	177	67.9733612040134
tief1244	Tiefo-Nyafogo-Numudara	Africa	Atlantic-Congo	186	63.4490426421405
tien1242	Tiene	Africa	Atlantic-Congo	126	66.6837792642141
tiga1245	Tigak	Papunesia	Austronesian	171	68.1966513377926
tigo1236	Tigon Mbembe	Africa	Atlantic-Congo	173	66.8479974916388
tika1246	Tikar	Africa	Atlantic-Congo	192	63.9783110367893
tiko1237	Tikopia	Papunesia	Austronesian	159	63.6470861204013
tilu1238	Tilung	Eurasia	Sino-Tibetan	101	67.0594857859532
tima1241	Tima	Africa	Katla-Tima	61	54.134399832706
timn1235	Timne	Africa	Atlantic-Congo	166	62.5377717391304
timu1262	Timugon Murut	Papunesia	Austronesian	153	67.6565384615385
tina1248	Tinà Sambal	Papunesia	Austronesian	141	66.0128177257525
tira1254	Tira	Africa	Heibanic	77	55.9494857859532
tiri1258	Tiri-Mea	Papunesia	Austronesian	188	64.4799456521739
tiru1241	Tiruray	Papunesia	Austronesian	145	67.770643812709
tita1241	Titan	Papunesia	Austronesian	173	64.3869690635452
tivv1240	Tiv	Africa	Atlantic-Congo	110	64.55247909699
tiwi1244	Tiwi	Australia		102	57.9785785953177
toab1237	To'abaita	Papunesia	Austronesian	193	65.2129222408027
toar1246	Toaripi	Papunesia	Eleman	186	67.7709615384615
toba1268	Toba-Maskoy	South America	Lengua-Mascoy	190	62.2903093645485
tobe1252	Tobelo	Papunesia	North Halmahera	173	66.5916053511706
toda1252	Toda	Eurasia	Dravidian	139	67.671864548495
toho1245	Tohono O'odham	North America	Uto-Aztecan	184	62.2148996655518
tojo1241	Tojolabal	North America	Mayan	195	66.6995317725753
toke1240	Tokelau	Papunesia	Austronesian	178	62.6696237458194
tokp1240	Tok Pisin	Papunesia	Indo-European	184	68.9644565217391
toll1241	Tol	North America	Jicaquean	141	66.5787165551839
tolo1255	Tolomako	Papunesia	Austronesian	120	66.9424623745819
toma1245	Toma	Africa	Mande	135	61.9086036789298
tomb1244	Tombonuo	Papunesia	Austronesian	136	71.3121371810958
tomm1242	Tommo So Dogon	Africa	Dogon	167	68.1235869565217
tond1249	Tondi Songway Kiini	Africa	Songhay	172	68.1536454849498
tong1308	Maniq	Eurasia	Austroasiatic	163	68.7956730769231
tong1318	Tonga (Zambia)	Africa	Atlantic-Congo	160	63.7308319397993
tong1325	Tonga (Tonga Islands)	Papunesia	Austronesian	172	64.6436413043478
tong1329	Tongva	North America	Uto-Aztecan	162	68.0331939799331
tonk1249	Tonkawa	North America		156	65.2414882943144
toor1238	Tooro	Africa	Atlantic-Congo	184	67.8747826086957
tora1259	Torau	Papunesia	Austronesian	119	64.7591471571906
torr1261	Torres Strait-Lockhart River Creole	Australia	Indo-European	190	66.0146404682274
tosk1239	Northern Tosk Albanian	Eurasia	Indo-European	180	60.0322408026756
tote1238	Totela	Africa	Atlantic-Congo	161	65.5430602006689
toto1302	Toto	Eurasia	Sino-Tibetan	155	68.020631270903
touo1238	Touo	Papunesia		109	60.474372909699
trin1274	Trinitario-Javeriano-Loretano	South America	Arawakan	146	60.4813712374582
trio1238	Trió	South America	Cariban	188	64.8457692307692
trum1247	Trumai	South America		172	64.4075543478261
tsam1247	Tsamai	Africa	Afro-Asiatic	185	64.9352341137124
tsat1238	Tsat	Eurasia	Austronesian	183	68.3167725752508
tsha1245	Tshangla	Eurasia	Sino-Tibetan	171	65.6829389632107
tsis1238	Salka-Tsishingini	Africa	Atlantic-Congo	164	67.718152173913
tsix1234	Ts'ixa	Africa	Khoe-Kwadi	193	60.9936371237458
tsog1243	Tsogo	Africa	Atlantic-Congo	167	65.4095819397993
tson1249	Tsonga	Africa	Atlantic-Congo	185	67.2149289297659
tsou1248	Tsou	Papunesia	Austronesian	99	58.8604849498328
tswa1253	Tswana	Africa	Atlantic-Congo	178	68.2861831103679
tswa1255	Tswa	Africa	Atlantic-Congo	162	67.5758193979933
tuba1278	Tübatulabal	North America	Uto-Aztecan	152	67.8925
tuca1252	Tucano	South America	Tucanoan	67	56.7232371392723
tuge1241	Tugen	Africa	Nilotic	126	65.6097909698997
tugu1245	Tugun	Papunesia	Austronesian	168	68.512487458194
tuka1248	Tukang Besi North	Papunesia	Austronesian	175	63.7447784280936
tuki1240	Tuki	Africa	Atlantic-Congo	160	64.7547533444816
tula1252	Tula	Africa	Atlantic-Congo	167	65.3261956521739
tule1245	Tule-Kaweah Yokuts	North America	Yokutsan	172	66.5390384615385
tulu1258	Tulu	Eurasia	Dravidian	163	66.6015384615385
tuml1238	Tumleo	Papunesia	Austronesian	103	65.7065008361204
tumu1242	Tumulung Sisaala	Africa	Atlantic-Congo	95	66.1120359531773
tune1261	Tunen	Africa	Atlantic-Congo	98	64.650079497908
tung1290	Tungag	Papunesia	Austronesian	178	67.840610367893
tuni1252	Tunica	North America		162	65.7051045150502
tunn1238	Tunni	Africa	Afro-Asiatic	184	65.4405560200669
tupi1273	Tupinambá	South America	Tupian	163	64.4107274247492
turk1303	Turkic Khalaj	Eurasia	Turkic	171	67.1934531772575
turk1304	Turkmen	Eurasia	Turkic	181	66.2707107023411
turk1308	Turkana	Africa	Nilotic	99	54.7132441471572
tusc1257	Tuscarora	North America	Iroquoian	158	62.6151714046823
tutu1241	Tutuba	Papunesia	Austronesian	184	68.6172491638796
tuva1244	Tuvalu	Papunesia	Austronesian	179	64.2837876254181
tuvi1240	Tuvinian	Eurasia	Turkic	154	69.9703720735786
tuwa1243	Tuwali Ifugao	Papunesia	Austronesian	192	64.1525877926421
tuwu1238	Tuwuli	Africa	Atlantic-Congo	191	67.7192182274247
twan1247	Twana	North America	Salishan	87	68.4456814381271
ubir1237	Ubir	Papunesia	Austronesian	149	69.2166806020067
ubyk1235	Ubykh	Eurasia	Abkhaz-Adyge	172	62.599343645485
udih1248	Udihe	Eurasia	Tungusic	194	64.4007357859532
udii1243	Udi	Eurasia	Nakh-Daghestanian	147	67.389381270903
uduk1239	Uduk	Africa	Koman	135	60.9833152173913
ugar1238	Ugaritic	Eurasia	Afro-Asiatic	168	64.8472658862876
ughe1237	Ughele	Papunesia	Austronesian	182	69.4565928093646
ugon1239	Ugong	Eurasia	Sino-Tibetan	133	67.8038754180602
ukaa1243	Ukaan	Africa	Atlantic-Congo	46	67.0118619246862
ukra1253	Ukrainian	Eurasia	Indo-European	171	64.1361078595318
ulch1241	Ulch	Eurasia	Tungusic	164	66.5995484949833
ulit1238	Ulithian	Papunesia	Austronesian	177	66.8469774247492
ulwa1239	Ulwa	North America	Misumalpan	165	64.7521906354515
umaa1242	Uma	Papunesia	Austronesian	123	60.9255476588629
uman1240	Umanakaina	Papunesia	Dagan	99	61.9224456521739
umbu1235	Umbugarla	Australia		126	63.4228929765886
umbu1257	Umbundu	Africa	Atlantic-Congo	153	64.1238921404682
umbu1258	Umbu-Ungu	Papunesia	Nuclear Trans New Guinea	165	63.8199540133779
umes1235	Ume Saami	Eurasia	Uralic	183	68.770016722408
umii1235	Umiida-Unggarangu	Australia	Worrorran	88	61.6313085284281
umot1240	Umotína	South America	Bororoan	73	69.4266764214047
unaa1239	Una	Papunesia	Nuclear Trans New Guinea	85	60.2863837792642
unea1237	Uneapa	Papunesia	Austronesian	87	64.1744648829431
unua1237	Unua	Papunesia	Austronesian	192	68.8307859531773
uppe1275	Upper Necaxa Totonac	North America	Totonacan	176	63.5630476588629
uppe1427	Upper Kinabatangan	Papunesia	Austronesian	116	70.8890510033445
uppe1439	Upper Chehalis	North America	Salishan	164	59.3248202341137
urak1238	Urak Lawoi'	Eurasia	Austronesian	167	70.6872617056856
urar1246	Urarina	South America		174	66.3267307692308
urav1235	Ura (Vanuatu)	Papunesia	Austronesian	169	65.9364172240803
urim1252	Urim	Papunesia	Nuclear Torricelli	185	66.4725877926421
urip1239	Uripiv-Wala-Rano-Atchin	Papunesia	Austronesian	188	65.9058653846154
urni1239	Urningangg	Australia	Giimbiyu	157	66.4710660535117
urua1242	Uruava	Papunesia	Austronesian	121	62.9752884615385
uruu1244	Uru	South America	Uru-Chipaya	170	68.4050668896321
usan1239	Usan	Papunesia	Nuclear Trans New Guinea	100	59.1620693979933
utes1238	Ute-Southern Paiute	North America	Uto-Aztecan	184	64.9775961538462
uuuu1243	U	Eurasia	Austroasiatic	139	68.7319188963211
vano1237	Lovono	Papunesia	Austronesian	146	67.5477842809365
veps1250	Veps	Eurasia	Uralic	188	66.4524331103679
vera1241	Vera'a	Papunesia	Austronesian	191	65.905647993311
viem1243	Viemo	Africa	Atlantic-Congo	151	62.281881270903
viet1252	Vietnamese	Eurasia	Austroasiatic	140	66.8490468227425
vinm1237	Neve'ei	Papunesia	Austronesian	143	68.558131270903
voti1245	Votic	Eurasia	Uralic	169	66.5611705685619
vunj1238	Vunjo	Africa	Atlantic-Congo	165	68.1632943143813
vure1239	Vurës	Papunesia	Austronesian	194	68.4190551839465
vwan1235	Vwanji	Africa	Atlantic-Congo	129	62.8983653846154
wadj1254	Wadjiginy	Australia		141	63.736856187291
waga1260	Wagaya	Australia	Pama-Nyungan	134	65.6712081939799
wage1238	Wageman	Australia		175	68.1040510033445
waig1244	Waigeo	Papunesia	Austronesian	176	64.1594147157191
waim1251	Waima	Papunesia	Austronesian	186	67.8139841137124
waim1252	Waima'a	Papunesia	Austronesian	144	68.687474916388
waim1253	Waimiri-Atroari	South America	Cariban	127	66.8654891304348
waiw1244	Waiwai	South America	Cariban	178	66.4981939799331
waja1257	Wajarri	Australia	Pama-Nyungan	65	65.9126683396069
waja1259	Waja	Africa	Atlantic-Congo	133	68.8784908026756
wala1266	Wala	Papunesia	Austronesian	150	68.150652173913
wall1257	East Uvean	Papunesia	Austronesian	189	65.9059030100334
walm1241	Walmajarri	Australia	Pama-Nyungan	57	64.1248035117057
wamb1257	Wambule	Eurasia	Sino-Tibetan	189	61.5465133779264
wamb1258	Wambayan	Australia	Mirndi	103	59.527474916388
wamb1259	Wambon	Papunesia	Nuclear Trans New Guinea	94	61.7940091973244
wand1267	Wandamen	Papunesia	Austronesian	157	66.9552257525084
wand1278	Wandala	Africa	Afro-Asiatic	188	64.8036663879599
wang1291	Ngiyambaa	Australia	Pama-Nyungan	169	63.8777415307403
wanm1242	Wanman	Australia	Pama-Nyungan	132	66.5170944816054
wann1242	Wan	Africa	Mande	124	65.6586872909699
waor1240	Waorani	South America		150	66.2966847826087
wapi1253	Wapishana	South America	Arawakan	86	58.4064005016722
wapp1239	Wappo	North America	Yuki-Wappo	177	67.2605392976589
wara1292	Samue	Africa	Atlantic-Congo	65	62.9458319397993
wara1294	Anta-Komnzo-Wára-Wérè-Kémä	Papunesia	Yam	192	61.5826630434783
wara1300	Waray (Philippines)	Papunesia	Austronesian	122	61.5680351170569
wara1303	Warao	South America		185	67.9445401337793
ward1246	Wardaman	Australia	Yangmanic	164	63.6770066889632
ware1253	Warembori	Papunesia	Austronesian	170	67.519372909699
ware1255	Warekena do San Miguel	South America	Arawakan	131	64.9950961538461
wari1268	Wari'	South America	Chapacuran	184	64.957491638796
warj1242	War-Jaintia	Eurasia	Austroasiatic	169	62.7860744147157
warl1254	Warlpiri	Australia	Pama-Nyungan	98	55.9820484949833
warl1255	Warlmanpa	Australia	Pama-Nyungan	41	66.1497942905122
warl1256	Warluwara	Australia	Pama-Nyungan	95	60.066258361204
waro1242	Waropen	Papunesia	Austronesian	137	67.7397408026756
warr1255	Warrgamay	Australia	Pama-Nyungan	80	65.5325
warr1258	Warrwa	Australia	Nyulnyulan	137	65.6048954849498
waru1264	Warrongo	Australia	Pama-Nyungan	72	61.5635242474916
waru1265	Warumungu	Australia	Pama-Nyungan	173	66.1605351170569
wash1253	Washo	North America		152	67.4204724080268
wask1241	Waskia	Papunesia	Nuclear Trans New Guinea	86	61.896233277592
wath1238	Wathawurrung	Australia	Pama-Nyungan	55	63.1954997908825
waur1244	Waurá	South America	Arawakan	86	64.4079473244147
wawa1246	Wawa	Africa	Atlantic-Congo	188	67.4308486622074
waya1269	Wayana	South America	Cariban	178	64.7247784280936
wayu1241	Wayu	Eurasia	Sino-Tibetan	183	66.6961454849498
wayu1243	Wayuu	South America	Arawakan	117	59.1300877926421
weda1241	Wedau	Papunesia	Austronesian	115	65.6963503344482
wels1247	Welsh	Eurasia	Indo-European	173	61.5200627090301
weri1253	Weri	Papunesia	Goilalan	165	66.448122909699
west2354	Western Frisian	Eurasia	Indo-European	187	62.981852006689
west2369	Western Farsi	Eurasia	Indo-European	183	64.7096697324415
west2386	Western Panjabi	Eurasia	Indo-European	150	65.3717307692308
west2392	Western Mari	Eurasia	Uralic	153	66.5687165551839
west2396	Western Lawa	Eurasia	Austroasiatic	190	68.3135744147157
west2397	Western Bru	Eurasia	Austroasiatic	157	70.063737458194
west2415	Western Tamang	Eurasia	Sino-Tibetan	170	65.6545484949833
west2417	Western Muya	Eurasia	Sino-Tibetan	112	70.5344607023411
west2418	Western Magar	Eurasia	Sino-Tibetan	195	64.6699665551839
west2430	Western Xiangxi Miao	Eurasia	Hmong-Mien	181	69.0753929765886
west2441	Western Arrarnta	Australia	Pama-Nyungan	159	66.9202842809365
west2466	Western Karaboro	Africa	Atlantic-Congo	185	62.2992265886288
west2516	West Uvean	Papunesia	Austronesian	189	63.5974163879599
west2538	West Tarangan	Papunesia	Austronesian	54	55.9883319397993
west2548	West Damar	Papunesia	Austronesian	163	69.7877508361204
west2555	Western Bukidnon Manobo	Papunesia	Austronesian	107	68.164372909699
west2557	Western Subanon	Papunesia	Austronesian	175	66.1936663879599
west2560	West Coast Bajau	Papunesia	Austronesian	179	66.946241638796
west2564	West Berawan	Papunesia	Austronesian	83	66.013106187291
west2594	Western Dani	Papunesia	Nuclear Trans New Guinea	188	66.4690217391304
west2599	West Kewa	Papunesia	Nuclear Trans New Guinea	102	61.5910869565217
west2600	West Makian	Papunesia	North Halmahera	151	68.7720150501672
west2615	Western Apache	North America	Athabaskan-Eyak-Tlingit	164	65.239343645485
west2618	Western Canadian Inuktitut	North America	Eskimo-Aleut	116	66.5524884985362
west2624	Western Huasteca Nahuatl	North America	Uto-Aztecan	128	64.0240301003344
west2632	Western Keres	North America	Keresan	161	64.9717600334448
west2635	Akateko	North America	Mayan	178	61.3616053511706
west2644	Western Highland Chatino	North America	Otomanguean	188	66.6550877926421
west2650	Western Cham	Eurasia	Austronesian	151	70.0872240802676
west2763	Western Neo-Aramaic	Eurasia	Afro-Asiatic	149	63.8973494983278
west2778	Western Durango Nahuatl	North America	Uto-Aztecan	131	67.6969356187291
whit1269	Whitesands	Papunesia	Austronesian	167	67.4243102006689
wikm1247	Wik-Mungkan	Australia	Pama-Nyungan	134	68.1160576923077
wila1240	Wilawila	Australia	Worrorran	127	66.1366764214047
winj1235	Winjarumi	Australia	Worrorran	126	64.2730727424749
wint1259	Wintu	North America	Wintuan	159	63.0664339464883
wira1262	Wiradhuri	Australia	Pama-Nyungan	14	58.3874307304786
wira1265	Wirangu	Australia	Pama-Nyungan	66	65.9477257525084
wiru1244	Wiru	Papunesia		180	61.9317015050167
woii1237	Woi	Papunesia	Austronesian	191	66.419397993311
woiw1237	Woiwurrung-Thagungwurrung	Australia	Pama-Nyungan	99	67.4646613712375
wola1242	Wolaytta	Africa	Ta-Ne-Omotic	193	65.4268018394649
wola1253	Wolane	Africa	Afro-Asiatic	165	61.4316471571906
wole1240	Woleaian	Papunesia	Austronesian	145	66.3120066889632
woli1241	Wolio	Papunesia	Austronesian	182	67.1072198996656
wood1236	Woods Cree	North America	Algic	162	65.6323327759197
worr1237	Worrorra	Australia	Worrorran	151	61.4127842809365
wotu1240	Wotu	Papunesia	Austronesian	180	68.133716555184
woun1238	Woun Meu	South America	Chocoan	150	67.0557232441472
wuch1236	Wu Chinese	Eurasia	Sino-Tibetan	192	67.8565217391304
wudi1238	Wuding-Luquan Yi	Eurasia	Sino-Tibetan	164	64.8509740802676
wuna1249	Wunambal	Australia	Worrorran	127	63.8197784280936
wusa1235	Wusa Nasu	Eurasia	Sino-Tibetan	192	68.0704891304348
wutu1241	Wutunhua	Eurasia	Sino-Tibetan	195	67.3954389632107
wuvu1239	Wuvulu-Aua	Papunesia	Austronesian	151	67.275656354515
wyan1247	Huron-Wyandot	North America	Iroquoian	111	64.1578051839465
xamt1239	Xamtanga	Africa	Afro-Asiatic	189	63.1841513377926
xara1244	Xârâcùù	Papunesia	Austronesian	189	65.453097826087
xava1240	Xavánte	South America	Nuclear-Macro-Je	163	61.2496488294314
xhos1239	Xhosa	Africa	Atlantic-Congo	141	61.0754306020067
xinc1242	Xinca-Chiquimulilla	North America	Xincan	162	66.9114757525084
xinc1243	Xinca-Yupiltepeque	North America	Xincan	154	68.2525
xinc1246	Xinca-Guazacapan	North America	Xincan	164	67.2154598662207
xink1235	Xinka-Jumaytepeque	North America	Xincan	150	67.8789339464883
xish1235	Xishanba Lalo	Eurasia	Sino-Tibetan	174	68.4547198996655
xokl1240	Xokleng	South America	Nuclear-Macro-Je	150	64.9140008361204
yaak1241	Yaaku	Africa	Afro-Asiatic	177	66.7430225752508
yabe1254	Yabem	Papunesia	Austronesian	95	60.6052048494983
yaey1239	Yaeyama	Eurasia	Japonic	155	68.0658612040134
yagu1244	Yagua	South America	Peba-Yagua	170	65.6955685618729
yaka1269	Yaka-Pelende-Lonzo	Africa	Atlantic-Congo	109	65.1071488294314
yaka1272	Yaka (Central African Republic)	Africa	Atlantic-Congo	140	63.0460953177258
yaka1277	Yakan	Papunesia	Austronesian	178	67.3010785953177
yaki1237	Northwest Sahaptin	North America	Sahaptian	187	66.5462123745819
yakk1236	Yakkha	Eurasia	Sino-Tibetan	160	66.6922533444816
yako1252	Yakoma	Africa	Atlantic-Congo	143	71.0503344481605
yaku1245	Sakha	Eurasia	Turkic	190	65.719368729097
yala1262	Yalarnnga	Australia	Pama-Nyungan	157	66.8354598662207
yala1266	Yalahatan-Haruru-Awaiya	Papunesia	Austronesian	51	69.7909452112087
yale1246	Yale	Papunesia		173	65.9057107023411
yama1264	Yámana	South America		136	64.0898787625418
yami1254	Yami	Papunesia	Austronesian	194	65.3211580267559
yami1256	Yaminahua	South America	Pano-Tacanan	182	65.9403887959866
yamp1242	Yamphu	Eurasia	Sino-Tibetan	140	67.2702717391304
yana1271	Yana	North America		91	62.0853804347826
yand1253	Yandruwandha	Australia	Pama-Nyungan	72	64.9372533444816
yane1238	Yanesha'	South America	Arawakan	114	59.1400752508361
yank1247	Yankunytjatjara	Australia	Pama-Nyungan	135	67.8670849017148
yano1261	Yanomamö	South America	Yanomamic	172	61.2603511705686
yano1262	Yanomám	South America	Yanomamic	65	58.6031856187291
yany1243	Yanyuwa	Australia	Pama-Nyungan	90	59.6183103304057
yaoo1241	Yao	Africa	Atlantic-Congo	137	65.2704682274247
yaou1238	Yaouré	Africa	Mande	130	63.4496948160535
yape1248	Yapese	Papunesia	Austronesian	170	61.6495317725753
yapu1240	Yeri	Papunesia	Nuclear Torricelli	163	65.1349080267559
yaqu1251	Yaqui	North America	Uto-Aztecan	162	64.3991178929766
yare1248	Yareba	Papunesia	Yareban	159	66.6445986622074
yasa1242	Yasa	Africa	Atlantic-Congo	101	65.234640167364
yatz1235	Yatzachi Zapotec	North America	Otomanguean	185	62.1461622073579
yaul1241	Ulwa (Papua New Guinea)	Papunesia	Keram	188	65.0997533444816
yaum1237	Yau (Morobe Province)	Papunesia	Nuclear Trans New Guinea	181	65.3891346153846
yavi1244	Yavitero-Pareni	South America	Arawakan	117	63.7400752508361
yawa1260	Yawanawa	South America	Pano-Tacanan	148	67.9899414715719
yawa1261	Yawalapití	South America	Arawakan	58	64.8035591802593
yawu1244	Yawuru	Australia	Nyulnyulan	185	65.2463712374582
yayg1236	Yaygir	Australia	Pama-Nyungan	154	68.0610409698997
yecu1235	Yecuatla Totonac	North America	Totonacan	172	65.1282566889632
yele1255	Yele	Papunesia		175	57.8473327759197
yems1235	Yemsa	Africa	Ta-Ne-Omotic	182	63.8067725752508
yess1239	Yessan-Mayo	Papunesia	Sepik	92	62.4188294314381
yeyi1239	Yeyi	Africa	Atlantic-Congo	102	61.1326881270903
yidi1250	Yidiñ	Australia	Pama-Nyungan	156	65.9786496655518
yima1243	Yimas	Papunesia	Lower Sepik-Ramu	100	55.4525585284281
yinc1238	Yinchia	Eurasia	Austroasiatic	65	68.2123494983278
yind1247	Yindjibarndi	Australia	Pama-Nyungan	174	65.144372909699
yind1248	Yindjilandji	Australia	Pama-Nyungan	75	63.2567767558528
yine1238	Yine	South America	Arawakan	91	58.5285576923077
ying1247	Yinggarda	Australia	Pama-Nyungan	65	62.639987458194
yoga1237	Yogad	Papunesia	Austronesian	192	65.8002173913043
yoku1256	Northern Yokuts	North America	Yokutsan	173	66.836860367893
yona1241	Yonaguni	Eurasia	Japonic	164	66.5552299331104
yong1270	Narua	Eurasia	Sino-Tibetan	160	68.9391889632107
yong1276	Yongbei Zhuang	Eurasia	Tai-Kadai	101	63.3128344481605
yong1280	Yonggom	Papunesia	Nuclear Trans New Guinea	176	63.5401630434783
yora1241	Yora	South America	Pano-Tacanan	129	65.7863963210702
yort1237	Yorta Yorta	Australia	Pama-Nyungan	57	67.8833361204013
youl1235	Youle Jinuo	Eurasia	Sino-Tibetan	192	70.3833444816053
youn1235	Younuo Bunu	Eurasia	Hmong-Mien	193	67.913114548495
yuca1254	Yucatec Maya	North America	Mayan	189	64.849995819398
yuch1247	Yuchi	North America		175	64.4697366220736
yucu1253	Yucuna	South America	Arawakan	64	59.3010953177258
yuec1235	Yue Chinese	Eurasia	Sino-Tibetan	180	61.0044397993311
yuki1243	Northern Yukian	North America	Yuki-Wappo	175	65.741881270903
yukp1241	Yukpa	South America	Cariban	106	67.8588085284281
yulp1239	Yulparija	Australia	Pama-Nyungan	156	66.0197366220736
yulu1243	Yulu-Binga	Africa	Central Sudanic	149	66.359343645485
yuqu1240	Yuqui	South America	Tupian	153	65.3923244147157
yura1255	Yuracaré	South America		177	64.9916346153846
yuro1248	Yurok	North America	Algic	153	62.7540719063545
zaba1237	Zabana	Papunesia	Austronesian	163	63.8667391304348
zaca1241	Zacatlán-Ahuacatlán-Tepetzintla Nahuatl	North America	Uto-Aztecan	164	65.4776463210702
zaca1242	Zacatepec Chatino	North America	Otomanguean	170	68.731885451505
zagh1240	Beria	Africa	Saharan	183	66.0241346153846
zaiw1241	Zaiwa	Eurasia	Sino-Tibetan	174	67.3588837792642
zakh1243	Zakhring	Eurasia	Sino-Tibetan	111	71.3029431438127
zamb1245	Zamba	Africa	Atlantic-Congo	152	65.8919439799331
zand1248	Zande	Africa	Atlantic-Congo	118	63.3588419732441
zani1235	Zaniza Zapotec	North America	Otomanguean	162	62.4310660535117
zapa1253	Záparo	South America	Zaparoan	144	66.1843436454849
zarm1239	Zarma	Africa	Songhay	189	66.5371989966555
zaye1235	Lahta-Zayein Karen	Eurasia	Sino-Tibetan	193	69.7130058528428
zays1235	Zayse-Zergulla	Africa	Ta-Ne-Omotic	171	66.3366973244147
zeme1240	Zeme Naga	Eurasia	Sino-Tibetan	163	69.7004431438127
zenz1235	Zenzontepec Chatino	North America	Otomanguean	134	66.2489548494983
zhab1238	Zhaba	Eurasia	Sino-Tibetan	146	69.616241638796
zigu1244	Zigula-Mushungulu	Africa	Atlantic-Congo	54	63.7974309623431
zinz1238	Zinza	Africa	Atlantic-Congo	106	61.9509573578595
zoog1238	Zoogocho Zapotec	North America	Otomanguean	176	64.7814130434783
zulg1242	Zulgo-Gemzek	Africa	Afro-Asiatic	133	67.550647993311
zulu1248	Zulu	Africa	Atlantic-Congo	42	60.7602424749164
zuni1245	Zuni	North America		156	63.7313754180602
